,annotation,content,extras,label,Predictions
246,"{'notes': '', 'label': ['1']}",Fuck again. Call 1800QZAK. Then your problems will be solved. I might even get you a discount,,1,1
247,"{'notes': '', 'label': ['1']}",If you stay home to twitter and have a martini on NYE does that make you a loser?  don't answer that...  I don't want to know,,1,1
248,"{'notes': '', 'label': ['1']}",you're a fucking maniac.,,1,1
249,"{'notes': '', 'label': ['1']}",its ok decided not to go to fam party. going back to bed. wtf moon i hate you. wtf life. dead.,,1,1
250,"{'notes': '', 'label': ['1']}",HAHA WHYYYYY do you hate my school!? NOOOOOO :(:(:,,1,1
251,"{'notes': '', 'label': ['1']}",FUCK SUNDAY im super bummed.,,1,1
252,"{'notes': '', 'label': ['1']}",whelchers fuckin suck ass!,,1,1
253,"{'notes': '', 'label': ['1']}",some peoples drama just sucks!,,1,1
254,"{'notes': '', 'label': ['1']}",well that sux donkey dick. No interwebs is kinda a pain for ur work.,,1,1
255,"{'notes': '', 'label': ['1']}",Then she changed roles and she is a little less bitch from hell but still  her sting has too much barb.,,1,1
256,"{'notes': '', 'label': ['1']}",today feels like sunday.....damn lol,,1,1
257,"{'notes': '', 'label': ['1']}",Damn didnt even see that lol  : /,,1,1
258,"{'notes': '', 'label': ['1']}",HATE THAT...happened to me today i was like...YOUR WELCOME *cut eye* and walked back out lol,,1,1
259,"{'notes': '', 'label': ['1']}",i hate hate hate it with a passion!! lol...i know the calls are recorded i talk mad shyt down the phone LOL!!!,,1,1
260,"{'notes': '', 'label': ['1']}",don't you hate that?  Though I have so much product to make by the weekend I wish it was Tuesday.,,1,1
261,"{'notes': '', 'label': ['1']}",i think its a cultural fad.. starbucks coffee sucks and its wayy overpriced.,,1,1
262,"{'notes': '', 'label': ['1']}",i just deleted all the people that i have on my facebook off myspace Damn if everyone switched i could just delete the account,,1,1
263,"{'notes': '', 'label': ['1']}",no! I think UofA's navy jerseys on white pants rule.  And all red sucks. But seeing BYUs colors  I guess all red makes sense.,,1,1
264,"{'notes': '', 'label': ['1']}",here 2!Another big storm is blowing our way. I hope it waits until I'm home from work b4 it starts snowing. Hate driving in it!,,1,1
265,"{'notes': '', 'label': ['1']}",no i think you will hate it. Its a bunch of dirty work.,,1,1
266,"{'notes': '', 'label': ['1']}",the iced media party. Long ass day at the office  time for a drink or 3,,1,1
267,"{'notes': '', 'label': ['1']}",easy! keyshia sucks. It's pathetic when an actor makes a better album in his 3rd profession (act  stand up) than you do in your first,,1,1
268,"{'notes': '', 'label': ['1']}",@TheflyGIRL Done! But I must tell you  that negro got a hard ass head. My elbow hurts...,,1,1
269,"{'notes': '', 'label': ['1']}",LOL at the Razor Ramon shit. I surely was gonna Ultimate Warrior his ass. Shaking the ropes and the whole 9!,,1,1
270,"{'notes': '', 'label': ['1']}",You done started something! Got me all nostalgic and shit KNOWING good and damn well I got work to do...LOL,,1,1
271,"{'notes': '', 'label': ['1']}",@mekdot yo...heroes sucks!!! I loved season 1  despised 2 and feel like season 3 is a lousy high school special. BOO HISS BOO!!,,1,0
272,"{'notes': '', 'label': ['1']}",That sucks  they owe you much?,,1,1
273,"{'notes': '', 'label': ['1']}",Boo  to be fair they shouldn't give away your room. Kick their ass!,,1,1
274,"{'notes': '', 'label': ['1']}",Wow  that's bad-ass. You're like Stanley now. Well  even more so...,,1,1
275,"{'notes': '', 'label': ['1']}",lol figured. So anyway  anna is still being a bitch(sorry for the language) She doesnt want to go on the trip. So now onto plan B,,1,1
276,"{'notes': '', 'label': ['1']}",anna just has to ruin the holidays for me  just like every year. Damn you anna!,,1,1
277,"{'notes': '', 'label': ['1']}",rock out with ur cock out dude!!!,,1,1
278,"{'notes': '', 'label': ['1']}",that's a shame  I hate having to unfollow someone! :-P,,1,1
279,"{'notes': '', 'label': ['1']}",BIG FAT HARD HAWAIIAN DICK. Too much?,,1,1
280,"{'notes': '', 'label': ['1']}", i hate that too - i have blocked a few of stalker / serial networkers on fb too.  maybe they should tweet first?,,1,1
281,"{'notes': '', 'label': ['1']}",LOL - nah  that's just what we tell the loser guests that we usually toss down in the newsroom!! oh  wait...,,1,0
282,"{'notes': '', 'label': ['1']}",Israelis to Spanish FM ... Kiss my ass.,,1,1
283,"{'notes': '', 'label': ['1']}",No  but I'm saying that money that has gone into Gaza SHOULD be feeding people  not waging war and breding hate.,,1,1
284,"{'notes': '', 'label': ['1']}",I had a dream involving a rhino chasing me because of my polo cologne. Everyone says it represents a fat woman. My life sucks.,,1,1
285,"{'notes': '', 'label': ['1']}",Taking the piss = talking trash  perhaps,,1,1
286,"{'notes': '', 'label': ['1']}",& @babysinead that dude is a fucking PSYCHO. i turned down working for him and he told ppl that I DID and that i was TROUBLE.,,1,1
287,"{'notes': '', 'label': ['1']}",& @babysinead i've never even met him in person. he's a fucking douche.,,1,1
288,"{'notes': '', 'label': ['1']}",I get that too! It sucks!,,1,1
289,"{'notes': '', 'label': ['1']}",hey fag why you gotta ask the whole world!? j/k your awesome,,1,1
290,"{'notes': '', 'label': ['1']}",gotta love the gay kid who was drumming trying to get his head in the pic tho HAHA,,1,1
291,"{'notes': '', 'label': ['1']}",Sheeyat....Freezing rain is no punk. Hope you didn't fall & bust your ass in the parking lot.... I almost did.,,1,1
292,"{'notes': '', 'label': ['1']}",Damn skippy. I should be dead 10 times over......,,1,1
293,"{'notes': '', 'label': ['1']}",Its foggy as hell here too. Looks like damn Seattle.,,1,1
294,"{'notes': '', 'label': ['1']}",lol penelope died?? thats so depressive  i have a compaq it sucks  i dont have a name for my computer tho : ),,1,1
295,"{'notes': '', 'label': ['1']}",Do you really have a big man ass?,,1,1
296,"{'notes': '', 'label': ['1']}",i don't know that bambi's ass is a nice place. LOL,,1,1
297,"{'notes': '', 'label': ['1']}",attention whore!,,1,1
298,"{'notes': '', 'label': ['1']}",I laughed so hard when I first heard because my gay husband (good friend  lol) says code 3 when he has an emergency,,1,1
299,"{'notes': '', 'label': ['1']}",http://twitpic.com/xipq - this only makes me hate having a verizon contract even more.  erg.,,1,1
300,"{'notes': '', 'label': ['1']}",no guarantees.  hate the place. I'm ust going there to make sure my parents are still alive.,,1,1
301,"{'notes': '', 'label': ['1']}",AWWWW I HATE THAT!!!! I had to buy that gadget you can stick your hard drive into to pull them off. SO SUCKS! Sorry. :0(,,1,1
302,"{'notes': '', 'label': ['1']}",Praying for your grandmother and your momma. I hate that they are facing so much.,,1,1
303,"{'notes': '', 'label': ['1']}",bitch please your gorgeous,,1,1
304,"{'notes': '', 'label': ['1']}",i fucking hate that word  hahaha.,,1,1
305,"{'notes': '', 'label': ['1']}",i know  haha. 1408 is so gay. i don't even know why i'm watching it.,,1,1
306,"{'notes': '', 'label': ['1']}",omg - that sucks arse! I am so sorry =/,,1,1
307,"{'notes': '', 'label': ['1']}",Sounds like good times. I'm in the office until 7:00 and then I'll probably go for a run. I'm a fat boy getting fatter.,,1,1
308,"{'notes': '', 'label': ['1']}",Ye Olde Cock looks nice.,,1,1
309,"{'notes': '', 'label': ['1']}",sure you can  I'll hide the flashlight. go emo go!,,1,1
310,"{'notes': '', 'label': ['1']}",emang lagu2nya emo? bukannya mellow? :D,,1,1
311,"{'notes': '', 'label': ['1']}",gitu emo jaman dulu ya :D,,1,1
312,"{'notes': '', 'label': ['1']}",Listen  RayRay  I gave you the lowdown as soon as I got it. I hadn't heard it b4 and I was shocked. She seems to hate his guts.,,1,1
313,"{'notes': '', 'label': ['1']}",I thinks you meant to say that TWILIGHT was epic fail  not your mistake. I hate stephanie meyer and I've never even met her.,,1,1
314,"{'notes': '', 'label': ['1']}",lawl. Sucks to be THEM  then.,,1,1
315,"{'notes': '', 'label': ['1']}",I'd die first. Damn fareway.,,1,1
316,"{'notes': '', 'label': ['1']}",LMAO! He's horrible. The Beatles changed the fucking WORLD! And are still an icon to this day. Who the fuck are you?!?!?,,1,1
317,"{'notes': '', 'label': ['1']}",I need to see how this ravin rabids game works first. It'd all have to be in the ass moving. Maybe not moving enough = bad oral?,,1,1
318,"{'notes': '', 'label': ['1']}",holy fucking jesus mother  gad damnit WTF? wow.,,1,1
319,"{'notes': '', 'label': ['1']}",really? Thank fucking god for sleeping pills!,,1,1
320,"{'notes': '', 'label': ['1']}",dude  that pic of you in the Gold 2009 flyer looks like a friggen glamour shot  fag. hearts!,,1,1
321,"{'notes': '', 'label': ['1']}",Eff yeah! give @jeffreyparadise and @richiepanic a slap on the ass for me,,1,1
322,"{'notes': '', 'label': ['1']}",you are fucking killing me. Please come to a party at my house next time yer in LA. Rice pilaf will be ready,,1,1
323,"{'notes': '', 'label': ['1']}",I hate to open the flue after a long fall. We get birds or dead squirrels...totally scary!!!!!,,1,1
324,"{'notes': '', 'label': ['1']}",depends on how much you hate fighting w/your light. I read in the car a lot while hub drives  so very worth it to me.,,1,1
325,"{'notes': '', 'label': ['1']}",he won't wanna pet the guinea pig?,,1,1
326,"{'notes': '', 'label': ['1']}",i'd love to visit (or live) in san diego cause of yr round warm weather. i hate cold so bad. crowds n traf would b my probs there,,1,1
327,"{'notes': '', 'label': ['1']}",no prob  but watch out  it's fucking addictive!,,1,1
328,"{'notes': '', 'label': ['1']}",re:fuck the creative industries blog post (at squares of wheat):I say:Waaaay too much empty rhetoric there. Be the Change ?,,1,1
329,"{'notes': '', 'label': ['1']}",Did...I mention that among my new disciplines are Dementation  Dominate  Presence  and Obtenebration?  I am fucking AWESOME.,,1,1
330,"{'notes': '', 'label': ['1']}",I *really* hate housework! Then again  it was great waking up to a clean LR & kitchen! Maybe I should do it more often... :-),,1,1
331,"{'notes': '', 'label': ['1']}",I've been wondering that myself. Its been down for quite a damn long time... @tqbf any comment on that?,,1,1
332,"{'notes': '', 'label': ['1']}",well damn we should have had a tweet up. I was at Kona last night as well.,,1,1
333,"{'notes': '', 'label': ['1']}",ouch! Hope your alright! :S I hate Black Ice  Almost broke my arm on it the other week :P,,1,1
334,"{'notes': '', 'label': ['1']}",eeeeew  I wanna cum ;),,1,1
335,"{'notes': '', 'label': ['1']}", AAYE!!!  richard gre is NOT gay-re :P,,1,1
336,"{'notes': '', 'label': ['1']}",fuck yeah bra,,1,1
337,"{'notes': '', 'label': ['1']}",nope can't deny that sweet face or lil schnauzer w/ ears~always wished Hildie had her pig tails~how is cropping still happening?,,1,1
338,"{'notes': '', 'label': ['1']}",Hey~~Happy New Year new friend !! enjoy the movie~ think of me when the crazy proff shows up..damn...can't remember his name,,1,1
339,"{'notes': '', 'label': ['1']}",#NAME?,,1,1
340,"{'notes': '', 'label': ['1']}", GOOD! Now u can bring ur happy lil' ass over here & help me finish hanging this garland.  ;-),,1,1
341,"{'notes': '', 'label': ['1']}",Guess there wont be much skidding then. As is said hope you're on the ground floor or everyone will hate Green Grass and High Tides.,,1,1
342,"{'notes': '', 'label': ['1']}",The FA50 is a low key ultra here in ATL. It stands for Fat Ass 50K. Loop course  so you could do 25K...Half Ass.,,1,1
343,"{'notes': '', 'label': ['1']}", me too!!! I also hate closing then opening then closing shifts that gets me all out of wack.,,1,1
344,"{'notes': '', 'label': ['1']}","says ""no more pizzas for the situation room! or else we will be fat when the war is over...""",,1,1
345,"{'notes': '', 'label': ['1']}",hangs longer than u while u lay there on ur ass! 1 day u gonna look back @ these days & ask urself where did ur life go?,,1,1
346,"{'notes': '', 'label': ['1']}",I slept horribly. Kepted waking up every hour. Kept tossing and turning. Argh I hate having to work today! Time for cardio!,,1,1
347,"{'notes': '', 'label': ['1']}",if you can get me a signed copy of Jordan's book....we'll pull some qoutes during shows.  That guy kicks ass muchos muchos  wow,,1,1
348,"{'notes': '', 'label': ['1']}",wErd... you pick out (2) kick ass hip hop songs and we'll doit yo~,,1,1
349,"{'notes': '', 'label': ['1']}",hola! Orli ... we are www.LuckyStartups.com looking to interview some kick ass peeps in Israel... you up to it?,,1,1
350,"{'notes': '', 'label': ['1']}",yeah  I did that a few months ago. How's your show doing man?? looks kick ass!,,1,1
351,"{'notes': '', 'label': ['1']}",Thinking about response/actions. Have decided its not going 2b ideal 4 anyone. Its sticky bc its family. Theres love/hate/dislike,,1,1
352,"{'notes': '', 'label': ['1']}",Not talking about incident but more so the attitude that I'm gonna bitch & make a comp do something on a subjective matter.,,1,1
353,"{'notes': '', 'label': ['1']}",she doesnt want to scar you for life like i could.  cant talk her into sending you the video of they guy with the jar in his ass.,,1,1
354,"{'notes': '', 'label': ['1']}",when can I meet your uncle??? Maybe he could give a wiki demo to our loser peeps!?,,1,1
355,"{'notes': '', 'label': ['1']}",what a coincidence! I'm wearing my fat jeans today and it felt like they were my skinny jeans!,,1,1
356,"{'notes': '', 'label': ['1']}",sucks  don't it?,,1,1
357,"{'notes': '', 'label': ['1']}",doc's a dick.. ill manage without injuring myself.. self inflicted pain would be desperate..which I think I am.. Siiigghhh!!,,1,1
358,"{'notes': '', 'label': ['1']}",Agreed!  Twitter showed the way with the whale ;),,1,1
359,"{'notes': '', 'label': ['1']}",No- shopping isn't what sucks! It's the crowds that cause the trouble. haha! Love your website btw!!,,1,1
360,"{'notes': '', 'label': ['1']}",FUCK YEAH BIOSHOCK! Tell me how the apartment hunt goes!,,1,1
361,"{'notes': '', 'label': ['1']}",Merry Christmas to you too  Casey. For tomorrow. Er  or today. Grrr  damn time zones....,,1,1
362,"{'notes': '', 'label': ['1']}",Are we going to see an appearance of the 'fuck me' boots? :P,,1,1
363,"{'notes': '', 'label': ['1']}",Sounds more reasonable. I hate having to buy 8+ presents for my very small family alone. Soulless Myer gift cards FTW,,1,1
364,"{'notes': '', 'label': ['1']}",Wtf. Fuck you,,1,1
365,"{'notes': '', 'label': ['1']}",Lawlz. yr a bitch. hoe.,,1,1
366,"{'notes': '', 'label': ['1']}",Sorry you bitch punched TEO.,,1,1
367,"{'notes': '', 'label': ['1']}",oh no  I always try to make my desk look neat. Fail whale. There are always newspapers piling up  cables are worse!,,1,1
368,"{'notes': '', 'label': ['1']}",Funny I always thought Job Security is dependent to how much ass you can kiss? (wait I guess they are one of the same if you think..),,1,1
369,"{'notes': '', 'label': ['1']}",Oh I know. It doesn't hurt to have one of the richest woman in the world actually hate you. Elvis had the Memphis Mafia. Oprah...,,1,1
370,"{'notes': '', 'label': ['1']}",Lol  I'm not enough of a LOTR nerd to need to install Tolkien fonts. :),,1,1
